ID_MN_RESI,UF,REGSAUDE,NU_ANO,MASCULINO_MUN,FEMININO_MUN,MASCULINO_UF,FEMININO_UF,MASCULINO_RS,FEMININO_RS,MUNICIPIO,ANO,DATA,RAZAO_MUN,RAZAO_UF,RAZAO_RS
130230,AM,Alto Solimões,2022,1.0,,1021,1074,37,25,Jutaí,2022,2022-01-01,,0.9506517690875232,1.48
130240,AM,Regional Purus,2022,25.0,25.0,1021,1074,51,55,Lábrea,2022,2022-01-01,1.0,0.9506517690875232,0.9272727272727272
130250,AM,Rio Negro e Solimões,2022,,3.0,1021,1074,73,82,Manacapuru,2022,2022-01-01,,0.9506517690875232,0.8902439024390244
130255,AM,Manaus; Entorno e Alto Rio Negro,2022,,1.0,1021,1074,411,417,Manaquiri,2022,2022-01-01,,0.9506517690875232,0.9856115107913669
130260,AM,Manaus; Entorno e Alto Rio Negro,2022,373.0,377.0,1021,1074,411,417,Manaus,2022,2022-01-01,0.9893899204244032,0.9506517690875232,0.9856115107913669
130270,AM,Rio Madeira,2022,89.0,77.0,1021,1074,147,165,Manicoré,2022,2022-01-01,1.155844155844156,0.9506517690875232,0.8909090909090909
130280,AM,Triângulo,2022,,3.0,1021,1074,143,145,Maraã,2022,2022-01-01,,0.9506517690875232,0.9862068965517241
130290,AM,Baixo Amazonas,2022,1.0,1.0,1021,1074,236,295,Maués,2022,2022-01-01,1.0,0.9506517690875232,0.8
130320,AM,Rio Negro e Solimões,2022,14.0,11.0,1021,1074,73,82,Novo Airão,2022,2022-01-01,1.2727272727272727,0.9506517690875232,0.8902439024390244
130340,AM,Baixo Amazonas,2022,6.0,8.0,1021,1074,236,295,Parintins,2022,2022-01-01,0.75,0.9506517690875232,0.8
130350,AM,Regional Purus,2022,,1.0,1021,1074,51,55,Pauini,2022,2022-01-01,,0.9506517690875232,0.9272727272727272
130353,AM,Manaus; Entorno e Alto Rio Negro,2022,6.0,5.0,1021,1074,411,417,Presidente Figueiredo,2022,2022-01-01,1.2,0.9506517690875232,0.9856115107913669
130356,AM,Manaus; Entorno e Alto Rio Negro,2022,7.0,3.0,1021,1074,411,417,Rio Preto da Eva,2022,2022-01-01,2.3333333333333335,0.9506517690875232,0.9856115107913669
130370,AM,Alto Solimões,2022,1.0,3.0,1021,1074,37,25,Santo Antônio do Içá,2022,2022-01-01,0.3333333333333333,0.9506517690875232,1.48
130380,AM,Manaus; Entorno e Alto Rio Negro,2022,,4.0,1021,1074,411,417,São Gabriel da Cachoeira,2022,2022-01-01,,0.9506517690875232,0.9856115107913669
130390,AM,Alto Solimões,2022,1.0,,1021,1074,37,25,São Paulo de Olivença,2022,2022-01-01,,0.9506517690875232,1.48
130406,AM,Alto Solimões,2022,27.0,20.0,1021,1074,37,25,Tabatinga,2022,2022-01-01,1.35,0.9506517690875232,1.48
130410,AM,Regional Purus,2022,25.0,27.0,1021,1074,51,55,Tapauá,2022,2022-01-01,0.9259259259259259,0.9506517690875232,0.9272727272727272
130420,AM,Triângulo,2022,38.0,34.0,1021,1074,143,145,Tefé,2022,2022-01-01,1.1176470588235294,0.9506517690875232,0.9862068965517241
130423,AM,Alto Solimões,2022,5.0,,1021,1074,37,25,Tonantins,2022,2022-01-01,,0.9506517690875232,1.48
130426,AM,Triângulo,2022,2.0,1.0,1021,1074,143,145,Uarini,2022,2022-01-01,2.0,0.9506517690875232,0.9862068965517241
140002,RR,Centro Norte,2022,1.0,3.0,11,21,583,641,Amajari,2022,2022-01-01,0.3333333333333333,0.5238095238095238,0.9095163806552262
140010,RR,Centro Norte,2022,7.0,9.0,11,21,583,641,Boa Vista,2022,2022-01-01,0.7777777777777778,0.5238095238095238,0.9095163806552262
140017,RR,Centro Norte,2022,1.0,1.0,11,21,583,641,Cantá,2022,2022-01-01,1.0,0.5238095238095238,0.9095163806552262
140020,RR,Sul,2022,,1.0,11,21,3067,3727,Caracaraí,2022,2022-01-01,,0.5238095238095238,0.8229138717467132
140028,RR,Sul,2022,1.0,2.0,11,21,3067,3727,Iracema,2022,2022-01-01,0.5,0.5238095238095238,0.8229138717467132
140030,RR,Centro Norte,2022,,1.0,11,21,583,641,Mucajaí,2022,2022-01-01,,0.5238095238095238,0.9095163806552262
140047,RR,Sul,2022,1.0,3.0,11,21,3067,3727,Rorainópolis,2022,2022-01-01,0.3333333333333333,0.5238095238095238,0.8229138717467132
140050,RR,Sul,2022,,1.0,11,21,3067,3727,São João da Baliza,2022,2022-01-01,,0.5238095238095238,0.8229138717467132
150010,PA,Tocantins,2022,4.0,1.0,2096,2220,55,50,Abaetetuba,2022,2022-01-01,4.0,0.9441441441441442,1.1
150020,PA,Metropolitana II,2022,16.0,15.0,2096,2220,56,59,Acará,2022,2022-01-01,1.0666666666666667,0.9441441441441442,0.9491525423728814
150030,PA,Marajó I,2022,12.0,15.0,2096,2220,12,17,Afuá,2022,2022-01-01,0.8,0.9441441441441442,0.7058823529411765
150034,PA,Araguaia,2022,2.0,6.0,2096,2220,600,647,Água Azul do Norte,2022,2022-01-01,0.3333333333333333,0.9441441441441442,0.9273570324574961
150040,PA,Baixo Amazonas,2022,6.0,16.0,2096,2220,236,295,Alenquer,2022,2022-01-01,0.375,0.9441441441441442,0.8
150060,PA,Xingu,2022,15.0,13.0,2096,2220,82,82,Altamira,2022,2022-01-01,1.1538461538461537,0.9441441441441442,1.0
150070,PA,Marajó II,2022,34.0,37.0,2096,2220,36,39,Anajás,2022,2022-01-01,0.918918918918919,0.9441441441441442,0.9230769230769231
150080,PA,Metropolitana I,2022,7.0,8.0,2096,2220,1125,1377,Ananindeua,2022,2022-01-01,0.875,0.9441441441441442,0.8169934640522876
150085,PA,Xingu,2022,19.0,22.0,2096,2220,82,82,Anapu,2022,2022-01-01,0.8636363636363636,0.9441441441441442,1.0
150090,PA,Rio Caetés,2022,,2.0,2096,2220,21,33,Augusto Corrêa,2022,2022-01-01,,0.9441441441441442,0.6363636363636364
150095,PA,Metropolitana III,2022,2.0,,2096,2220,51,66,Aurora do Pará,2022,2022-01-01,,0.9441441441441442,0.7727272727272727
150120,PA,Tocantins,2022,,1.0,2096,2220,55,50,Baião,2022,2022-01-01,,0.9441441441441442,1.1
150125,PA,Araguaia,2022,3.0,5.0,2096,2220,600,647,Bannach,2022,2022-01-01,0.6,0.9441441441441442,0.9273570324574961
150130,PA,Tocantins,2022,3.0,2.0,2096,2220,55,50,Barcarena,2022,2022-01-01,1.5,0.9441441441441442,1.1
150140,PA,Metropolitana I,2022,64.0,76.0,2096,2220,1125,1377,Belém,2022,2022-01-01,0.8421052631578947,0.9441441441441442,0.8169934640522876
150145,PA,Baixo Amazonas,2022,5.0,6.0,2096,2220,236,295,Belterra,2022,2022-01-01,0.8333333333333334,0.9441441441441442,0.8
150150,PA,Metropolitana I,2022,1.0,1.0,2096,2220,1125,1377,Benevides,2022,2022-01-01,1.0,0.9441441441441442,0.8169934640522876
150157,PA,Carajás,2022,1.0,1.0,2096,2220,741,722,Bom Jesus do Tocantins,2022,2022-01-01,1.0,0.9441441441441442,1.0263157894736843
150160,PA,Rio Caetés,2022,,1.0,2096,2220,21,33,Bonito,2022,2022-01-01,,0.9441441441441442,0.6363636363636364
150170,PA,Rio Caetés,2022,1.0,4.0,2096,2220,21,33,Bragança,2022,2022-01-01,0.25,0.9441441441441442,0.6363636363636364
150172,PA,Xingu,2022,2.0,1.0,2096,2220,82,82,Brasil Novo,2022,2022-01-01,2.0,0.9441441441441442,1.0
150175,PA,Carajás,2022,1.0,,2096,2220,741,722,Brejo Grande do Araguaia,2022,2022-01-01,,0.9441441441441442,1.0263157894736843
150178,PA,Lago de Tucuruí,2022,1.0,1.0,2096,2220,101,78,Breu Branco,2022,2022-01-01,1.0,0.9441441441441442,1.294871794871795
150190,PA,Metropolitana II,2022,2.0,,2096,2220,56,59,Bujaru,2022,2022-01-01,,0.9441441441441442,0.9491525423728814
150210,PA,Tocantins,2022,31.0,31.0,2096,2220,55,50,Cametá,2022,2022-01-01,1.0,0.9441441441441442,1.1
150215,PA,Carajás,2022,139.0,114.0,2096,2220,741,722,Canaã dos Carajás,2022,2022-01-01,1.219298245614035,0.9441441441441442,1.0263157894736843
150220,PA,Rio Caetés,2022,1.0,1.0,2096,2220,21,33,Capanema,2022,2022-01-01,1.0,0.9441441441441442,0.6363636363636364
150230,PA,Metropolitana III,2022,1.0,1.0,2096,2220,51,66,Capitão Poço,2022,2022-01-01,1.0,0.9441441441441442,0.7727272727272727
150240,PA,Metropolitana III,2022,13.0,12.0,2096,2220,51,66,Castanhal,2022,2022-01-01,1.0833333333333333,0.9441441441441442,0.7727272727272727
150260,PA,Metropolitana II,2022,,1.0,2096,2220,56,59,Colares,2022,2022-01-01,,0.9441441441441442,0.9491525423728814
150270,PA,Araguaia,2022,214.0,233.0,2096,2220,600,647,Conceição do Araguaia,2022,2022-01-01,0.9184549356223176,0.9441441441441442,0.9273570324574961
150276,PA,Araguaia,2022,7.0,3.0,2096,2220,600,647,Cumaru do Norte,2022,2022-01-01,2.3333333333333335,0.9441441441441442,0.9273570324574961
150277,PA,Carajás,2022,2.0,1.0,2096,2220,741,722,Curionópolis,2022,2022-01-01,2.0,0.9441441441441442,1.0263157894736843
150280,PA,Marajó II,2022,1.0,,2096,2220,36,39,Curralinho,2022,2022-01-01,,0.9441441441441442,0.9230769230769231
150285,PA,Baixo Amazonas,2022,,2.0,2096,2220,236,295,Curuá,2022,2022-01-01,,0.9441441441441442,0.8
150290,PA,Metropolitana III,2022,5.0,3.0,2096,2220,51,66,Curuçá,2022,2022-01-01,1.6666666666666667,0.9441441441441442,0.7727272727272727
150293,PA,Carajás,2022,7.0,12.0,2096,2220,741,722,Dom Eliseu,2022,2022-01-01,0.5833333333333334,0.9441441441441442,1.0263157894736843
150295,PA,Carajás,2022,10.0,9.0,2096,2220,741,722,Eldorado do Carajás,2022,2022-01-01,1.1111111111111112,0.9441441441441442,1.0263157894736843
150300,PA,Baixo Amazonas,2022,1.0,,2096,2220,236,295,Faro,2022,2022-01-01,,0.9441441441441442,0.8
150304,PA,Araguaia,2022,41.0,60.0,2096,2220,600,647,Floresta do Araguaia,2022,2022-01-01,0.6833333333333333,0.9441441441441442,0.9273570324574961
150307,PA,Metropolitana III,2022,,1.0,2096,2220,51,66,Garrafão do Norte,2022,2022-01-01,,0.9441441441441442,0.7727272727272727
150309,PA,Lago de Tucuruí,2022,60.0,46.0,2096,2220,101,78,Goianésia do Pará,2022,2022-01-01,1.3043478260869565,0.9441441441441442,1.294871794871795
150320,PA,Metropolitana III,2022,2.0,3.0,2096,2220,51,66,Igarapé-Açu,2022,2022-01-01,0.6666666666666666,0.9441441441441442,0.7727272727272727
150330,PA,Tocantins,2022,13.0,12.0,2096,2220,55,50,Igarapé-Miri,2022,2022-01-01,1.0833333333333333,0.9441441441441442,1.1
150340,PA,Metropolitana III,2022,1.0,1.0,2096,2220,51,66,Inhangapi,2022,2022-01-01,1.0,0.9441441441441442,0.7727272727272727
150345,PA,Metropolitana III,2022,5.0,11.0,2096,2220,51,66,Ipixuna do Pará,2022,2022-01-01,0.45454545454545453,0.9441441441441442,0.7727272727272727
150350,PA,Metropolitana III,2022,,1.0,2096,2220,51,66,Irituia,2022,2022-01-01,,0.9441441441441442,0.7727272727272727
150360,PA,Tapajós,2022,12.0,19.0,2096,2220,54,71,Itaituba,2022,2022-01-01,0.631578947368421,0.9441441441441442,0.7605633802816901
150370,PA,Carajás,2022,10.0,10.0,2096,2220,741,722,Itupiranga,2022,2022-01-01,1.0,0.9441441441441442,1.0263157894736843
150380,PA,Lago de Tucuruí,2022,20.0,15.0,2096,2220,101,78,Jacundá,2022,2022-01-01,1.3333333333333333,0.9441441441441442,1.294871794871795
150390,PA,Baixo Amazonas,2022,4.0,3.0,2096,2220,236,295,Juruti,2022,2022-01-01,1.3333333333333333,0.9441441441441442,0.8
150405,PA,Metropolitana III,2022,3.0,4.0,2096,2220,51,66,Mãe do Rio,2022,2022-01-01,0.75,0.9441441441441442,0.7727272727272727
150410,PA,Metropolitana III,2022,1.0,,2096,2220,51,66,Magalhães Barata,2022,2022-01-01,,0.9441441441441442,0.7727272727272727
