ID_MN_RESI,REGSAUDE,UF,OBITOS_MUN,TOTAL_POPULACAO_MUN,TAXA_MORTALIDADE_MUN,OBITOS_UF,TOTAL_POPULACAO_UF,TAXA_MORTALIDADE_UF,OBITOS_RS,TOTAL_POPULACAO_RS,TAXA_MORTALIDADE_RS,ANO,MUNICIPIO
130426,Triângulo,AM,0,13540,0.0,1.0,4144597.0,0.00024127798191235478,0.0,125121.0,0.0,2022,Uarini
140030,Centro Norte,RR,0,17853,0.0,1.0,605761.0,0.0016508160809296075,1.0,616544.0,0.0016219442570197748,2022,Mucajaí
150034,Araguaia,PA,0,27430,0.0,1.0,8602865.0,0.000116240345512803,0.0,566682.0,0.0,2022,Água Azul do Norte
150060,Xingu,PA,0,114594,0.0,1.0,8602865.0,0.000116240345512803,0.0,350276.0,0.0,2022,Altamira
150090,Rio Caetés,PA,0,45998,0.0,1.0,8602865.0,0.000116240345512803,0.0,541251.0,0.0,2022,Augusto Corrêa
150095,Metropolitana III,PA,0,31338,0.0,1.0,8602865.0,0.000116240345512803,0.0,939421.0,0.0,2022,Aurora do Pará
150130,Tocantins,PA,0,124680,0.0,1.0,8602865.0,0.000116240345512803,0.0,705089.0,0.0,2022,Barcarena
150160,Rio Caetés,PA,0,16286,0.0,1.0,8602865.0,0.000116240345512803,0.0,541251.0,0.0,2022,Bonito
150170,Rio Caetés,PA,0,127686,0.0,1.0,8602865.0,0.000116240345512803,0.0,541251.0,0.0,2022,Bragança
150220,Rio Caetés,PA,0,69027,0.0,1.0,8602865.0,0.000116240345512803,0.0,541251.0,0.0,2022,Capanema
150276,Araguaia,PA,0,13473,0.0,1.0,8602865.0,0.000116240345512803,0.0,566682.0,0.0,2022,Cumaru do Norte
150304,Araguaia,PA,0,20304,0.0,1.0,8602865.0,0.000116240345512803,0.0,566682.0,0.0,2022,Floresta do Araguaia
150340,Metropolitana III,PA,0,11711,0.0,1.0,8602865.0,0.000116240345512803,0.0,939421.0,0.0,2022,Inhangapi
150350,Metropolitana III,PA,0,32550,0.0,1.0,8602865.0,0.000116240345512803,0.0,939421.0,0.0,2022,Irituia
150380,Lago de Tucuruí,PA,0,59155,0.0,1.0,8602865.0,0.000116240345512803,0.0,461593.0,0.0,2022,Jacundá
150390,Baixo Amazonas,PA,0,57943,0.0,1.0,8602865.0,0.000116240345512803,0.0,1022314.0,0.0,2022,Juruti
150405,Metropolitana III,PA,0,30077,0.0,1.0,8602865.0,0.000116240345512803,0.0,939421.0,0.0,2022,Mãe do Rio
150410,Metropolitana III,PA,0,8548,0.0,1.0,8602865.0,0.000116240345512803,0.0,939421.0,0.0,2022,Magalhães Barata
150440,Metropolitana III,PA,0,28336,0.0,1.0,8602865.0,0.000116240345512803,0.0,939421.0,0.0,2022,Marapanim
150445,Xingu,PA,0,31597,0.0,1.0,8602865.0,0.000116240345512803,0.0,350276.0,0.0,2022,Medicilândia
