ID_MN_RESI,UF,REGSAUDE,NU_ANO,MASCULINO_MUN,FEMININO_MUN,MASCULINO_UF,FEMININO_UF,MASCULINO_RS,FEMININO_RS,MUNICIPIO,ANO,DATA,RAZAO_MUN,RAZAO_UF,RAZAO_RS
110090,RO,Zona da Mata,2022,14.0,19.0,3629,4086,211,231.0,Castanheiras,2022,2022-01-01,0.7368421052631579,0.8881546744982868,0.9134199134199135
110092,RO,Cone Sul,2022,13.0,27.0,3629,4086,107,134.0,Chupinguaia,2022,2022-01-01,0.48148148148148145,0.8881546744982868,0.7985074626865671
110094,RO,Vale do Jamari,2022,47.0,52.0,3629,4086,730,796.0,Cujubim,2022,2022-01-01,0.9038461538461539,0.8881546744982868,0.9170854271356784
110100,RO,Central,2022,,2.0,3629,4086,20428,24602.0,Governador Jorge Teixeira,2022,2022-01-01,,0.8881546744982868,0.830338996829526
110110,RO,Madeira-Mamoré,2022,1.0,,3629,4086,438,528.0,Itapuã do Oeste,2022,2022-01-01,,0.8881546744982868,0.8295454545454546
110120,RO,Café,2022,33.0,24.0,3629,4086,1084,1192.0,Ministro Andreazza,2022,2022-01-01,1.375,0.8881546744982868,0.9093959731543624
110130,RO,Central,2022,1.0,5.0,3629,4086,20428,24602.0,Mirante da Serra,2022,2022-01-01,0.2,0.8881546744982868,0.830338996829526
110140,RO,Vale do Jamari,2022,69.0,81.0,3629,4086,730,796.0,Monte Negro,2022,2022-01-01,0.8518518518518519,0.8881546744982868,0.9170854271356784
110143,RO,Central,2022,4.0,1.0,3629,4086,20428,24602.0,Nova União,2022,2022-01-01,4.0,0.8881546744982868,0.830338996829526
110145,RO,Zona da Mata,2022,5.0,3.0,3629,4086,211,231.0,Parecis,2022,2022-01-01,1.6666666666666667,0.8881546744982868,0.9134199134199135
110147,RO,Café,2022,10.0,7.0,3629,4086,1084,1192.0,Primavera de Rondônia,2022,2022-01-01,1.4285714285714286,0.8881546744982868,0.9093959731543624
110148,RO,Café,2022,,1.0,3629,4086,1084,1192.0,São Felipe D'Oeste,2022,2022-01-01,,0.8881546744982868,0.9093959731543624
110149,RO,Vale do Guaporé,2022,28.0,30.0,3629,4086,241,274.0,São Francisco do Guaporé,2022,2022-01-01,0.9333333333333333,0.8881546744982868,0.8795620437956204
110150,RO,Vale do Guaporé,2022,210.0,241.0,3629,4086,241,274.0,Seringueiras,2022,2022-01-01,0.8713692946058091,0.8881546744982868,0.8795620437956204
110155,RO,Central,2022,39.0,33.0,3629,4086,20428,24602.0,Teixeirópolis,2022,2022-01-01,1.1818181818181819,0.8881546744982868,0.830338996829526
110160,RO,Central,2022,1.0,8.0,3629,4086,20428,24602.0,Theobroma,2022,2022-01-01,0.125,0.8881546744982868,0.830338996829526
110170,RO,Central,2022,23.0,16.0,3629,4086,20428,24602.0,Urupá,2022,2022-01-01,1.4375,0.8881546744982868,0.830338996829526
110175,RO,Central,2022,,2.0,3629,4086,20428,24602.0,Vale do Anari,2022,2022-01-01,,0.8881546744982868,0.830338996829526
110180,RO,Central,2022,19.0,13.0,3629,4086,20428,24602.0,Vale do Paraíso,2022,2022-01-01,1.4615384615384615,0.8881546744982868,0.830338996829526
120001,AC,Baixo Acre e Purus,2022,3.0,3.0,1713,1959,440,486.0,Acrelândia,2022,2022-01-01,1.0,0.8744257274119449,0.9053497942386831
120005,AC,Alto Acre,2022,71.0,53.0,1713,1959,110,80.0,Assis Brasil,2022,2022-01-01,1.3396226415094339,0.8744257274119449,1.375
120010,AC,Alto Acre,2022,13.0,13.0,1713,1959,110,80.0,Brasiléia,2022,2022-01-01,1.0,0.8744257274119449,1.375
120013,AC,Baixo Acre e Purus,2022,4.0,3.0,1713,1959,440,486.0,Bujari,2022,2022-01-01,1.3333333333333333,0.8744257274119449,0.9053497942386831
120017,AC,Baixo Acre e Purus,2022,7.0,5.0,1713,1959,440,486.0,Capixaba,2022,2022-01-01,1.4,0.8744257274119449,0.9053497942386831
120020,AC,Juruá e Tarauacá/Envira,2022,834.0,1005.0,1713,1959,1163,1393.0,Cruzeiro do Sul,2022,2022-01-01,0.8298507462686567,0.8744257274119449,0.8348887293610912
