ID_MN_RESI,REGSAUDE,UF,OBITOS_MUN,TOTAL_POPULACAO_MUN,TAXA_MORTALIDADE_MUN,OBITOS_UF,TOTAL_POPULACAO_UF,TAXA_MORTALIDADE_UF,OBITOS_RS,TOTAL_POPULACAO_RS,TAXA_MORTALIDADE_RS,ANO,MUNICIPIO
150210,Tocantins,PA,0,137890,0.0,2.0,8602865.0,0.000232480691025606,0.0,705089.0,0.0,2021,Cametá
150215,Carajás,PA,0,37085,0.0,2.0,8602865.0,0.000232480691025606,0.0,875232.0,0.0,2021,Canaã dos Carajás
150230,Metropolitana III,PA,0,54303,0.0,2.0,8602865.0,0.000232480691025606,0.0,939421.0,0.0,2021,Capitão Poço
150250,Marajó I,PA,0,23717,0.0,2.0,8602865.0,0.000232480691025606,0.0,244027.0,0.0,2021,Chaves
150260,Metropolitana II,PA,0,12085,0.0,2.0,8602865.0,0.000232480691025606,1.0,2484098.0,0.00040256060751226396,2021,Colares
150275,Metropolitana II,PA,0,33318,0.0,2.0,8602865.0,0.000232480691025606,1.0,2484098.0,0.00040256060751226396,2021,Concórdia do Pará
150309,Lago de Tucuruí,PA,0,40475,0.0,2.0,8602865.0,0.000232480691025606,0.0,461593.0,0.0,2021,Goianésia do Pará
150345,Metropolitana III,PA,0,64053,0.0,2.0,8602865.0,0.000232480691025606,0.0,939421.0,0.0,2021,Ipixuna do Pará
150360,Tapajós,PA,1,101247,0.009876835856864895,2.0,8602865.0,0.000232480691025606,1.0,221135.0,0.004522124494087322,2021,Itaituba
150380,Lago de Tucuruí,PA,0,59155,0.0,2.0,8602865.0,0.000232480691025606,0.0,461593.0,0.0,2021,Jacundá
150410,Metropolitana III,PA,0,8548,0.0,2.0,8602865.0,0.000232480691025606,0.0,939421.0,0.0,2021,Magalhães Barata
150430,Metropolitana III,PA,0,29473,0.0,2.0,8602865.0,0.000232480691025606,0.0,939421.0,0.0,2021,Maracanã
150460,Tocantins,PA,0,31136,0.0,2.0,8602865.0,0.000232480691025606,0.0,705089.0,0.0,2021,Mocajuba
150497,Carajás,PA,0,16678,0.0,2.0,8602865.0,0.000232480691025606,0.0,875232.0,0.0,2021,Nova Ipixuna
150503,Tapajós,PA,0,25762,0.0,2.0,8602865.0,0.000232480691025606,1.0,221135.0,0.004522124494087322,2021,Novo Progresso
150510,Baixo Amazonas,PA,0,52137,0.0,2.0,8602865.0,0.000232480691025606,0.0,1022314.0,0.0,2021,Óbidos
150613,Araguaia,PA,0,84787,0.0,2.0,8602865.0,0.000232480691025606,0.0,566682.0,0.0,2021,Redenção
150618,Carajás,PA,0,52357,0.0,2.0,8602865.0,0.000232480691025606,0.0,875232.0,0.0,2021,Rondon do Pará
150680,Baixo Amazonas,PA,0,304589,0.0,2.0,8602865.0,0.000232480691025606,0.0,1022314.0,0.0,2021,Santarém
150710,Metropolitana II,PA,0,18050,0.0,2.0,8602865.0,0.000232480691025606,1.0,2484098.0,0.00040256060751226396,2021,São Caetano de Odivelas
150746,Metropolitana III,PA,0,6139,0.0,2.0,8602865.0,0.000232480691025606,0.0,939421.0,0.0,2021,São João da Ponta
150760,Metropolitana III,PA,0,58986,0.0,2.0,8602865.0,0.000232480691025606,0.0,939421.0,0.0,2021,São Miguel do Guamá
150775,Araguaia,PA,0,5930,0.0,2.0,8602865.0,0.000232480691025606,0.0,566682.0,0.0,2021,Sapucaia
150808,Araguaia,PA,0,39602,0.0,2.0,8602865.0,0.000232480691025606,0.0,566682.0,0.0,2021,Tucumã
150815,Xingu,PA,0,45476,0.0,2.0,8602865.0,0.000232480691025606,0.0,350276.0,0.0,2021,Uruará
160005,Área Central,AP,0,5397,0.0,0.0,845731.0,0.0,0.0,566463.0,0.0,2021,Serra do Navio
160027,Área Sudoeste,AP,0,50410,0.0,0.0,845731.0,0.0,0.0,209337.0,0.0,2021,Laranjal do Jari
160055,Área Norte,AP,0,5120,0.0,0.0,845731.0,0.0,0.0,69931.0,0.0,2021,Pracuúba
160060,Área Sudoeste,AP,0,121364,0.0,0.0,845731.0,0.0,0.0,209337.0,0.0,2021,Santana
160070,Área Norte,AP,0,17315,0.0,0.0,845731.0,0.0,0.0,69931.0,0.0,2021,Tartarugalzinho
170130,Médio Norte Araguaia,TO,0,5758,0.0,4.0,1572866.0,0.002543128276661839,0.0,301862.0,0.0,2021,Aragominas
170190,Cantão,TO,0,7086,0.0,4.0,1572866.0,0.002543128276661839,0.0,130124.0,0.0,2021,Araguacema
170215,Médio Norte Araguaia,TO,0,5729,0.0,4.0,1572866.0,0.002543128276661839,0.0,301862.0,0.0,2021,Araguanã
170230,Cerrado Tocantins Araguaia,TO,0,6643,0.0,4.0,1572866.0,0.002543128276661839,0.0,161802.0,0.0,2021,Arapoema
170270,Sudeste,TO,0,3757,0.0,4.0,1572866.0,0.002543128276661839,0.0,98597.0,0.0,2021,Aurora do Tocantins
170305,Cerrado Tocantins Araguaia,TO,0,3553,0.0,4.0,1572866.0,0.002543128276661839,0.0,161802.0,0.0,2021,Bandeirantes do Tocantins
170307,Médio Norte Araguaia,TO,0,4591,0.0,4.0,1572866.0,0.002543128276661839,0.0,301862.0,0.0,2021,Barra do Ouro
170360,Cerrado Tocantins Araguaia,TO,0,2201,0.0,4.0,1572866.0,0.002543128276661839,0.0,161802.0,0.0,2021,Brasilândia do Tocantins
170610,Cantão,TO,0,7289,0.0,4.0,1572866.0,0.002543128276661839,0.0,130124.0,0.0,2021,Cristalândia
170720,Cantão,TO,0,7198,0.0,4.0,1572866.0,0.002543128276661839,0.0,130124.0,0.0,2021,Dois Irmãos do Tocantins
170730,Ilha do Bananal,TO,0,4686,0.0,4.0,1572866.0,0.002543128276661839,1.0,184257.0,0.00542720222298203,2021,Dueré
170765,Ilha do Bananal,TO,0,5263,0.0,4.0,1572866.0,0.002543128276661839,1.0,184257.0,0.00542720222298203,2021,Figueirópolis
170830,Cerrado Tocantins Araguaia,TO,0,5123,0.0,4.0,1572866.0,0.002543128276661839,0.0,161802.0,0.0,2021,Goianorte
170980,Amor Perfeito,TO,0,2015,0.0,4.0,1572866.0,0.002543128276661839,1.0,111395.0,0.008977063602495625,2021,Ipueiras
171050,Cerrado Tocantins Araguaia,TO,0,7433,0.0,4.0,1572866.0,0.002543128276661839,0.0,161802.0,0.0,2021,Itacajá
171070,Bico do Papagaio,TO,0,5864,0.0,4.0,1572866.0,0.002543128276661839,0.0,209796.0,0.0,2021,Itaguatins
171090,Cerrado Tocantins Araguaia,TO,0,3777,0.0,4.0,1572866.0,0.002543128276661839,0.0,161802.0,0.0,2021,Itapiratins
171110,Cerrado Tocantins Araguaia,TO,0,2427,0.0,4.0,1572866.0,0.002543128276661839,0.0,161802.0,0.0,2021,Itaporã do Tocantins
171180,Cerrado Tocantins Araguaia,TO,0,2193,0.0,4.0,1572866.0,0.002543128276661839,0.0,161802.0,0.0,2021,Juarina
171360,Amor Perfeito,TO,0,7947,0.0,4.0,1572866.0,0.002543128276661839,1.0,111395.0,0.008977063602495625,2021,Monte do Carmo
171430,Bico do Papagaio,TO,0,3898,0.0,4.0,1572866.0,0.002543128276661839,0.0,209796.0,0.0,2021,Nazaré
171500,Cantão,TO,0,4260,0.0,4.0,1572866.0,0.002543128276661839,0.0,130124.0,0.0,2021,Nova Rosalândia
171515,Sudeste,TO,0,2332,0.0,4.0,1572866.0,0.002543128276661839,0.0,98597.0,0.0,2021,Novo Alegre
171525,Sudeste,TO,0,2722,0.0,4.0,1572866.0,0.002543128276661839,0.0,98597.0,0.0,2021,Novo Jardim
171550,Amor Perfeito,TO,0,1112,0.0,4.0,1572866.0,0.002543128276661839,1.0,111395.0,0.008977063602495625,2021,Oliveira de Fátima
171575,Ilha do Bananal,TO,0,7659,0.0,4.0,1572866.0,0.002543128276661839,1.0,184257.0,0.00542720222298203,2021,Palmeirópolis
171620,Sudeste,TO,0,10449,0.0,4.0,1572866.0,0.002543128276661839,0.0,98597.0,0.0,2021,Paranã
