ID_MN_RESI,UF,REGSAUDE,NU_ANO,MASCULINO_MUN,FEMININO_MUN,MASCULINO_UF,FEMININO_UF,MASCULINO_RS,FEMININO_RS,MUNICIPIO,ANO,DATA,RAZAO_MUN,RAZAO_UF,RAZAO_RS
110026,RO,Vale do Jamari,2022,10.0,8.0,4171,4689,760,833,Rio Crespo,2022,2022-01-01,1.25,0.8895286841544039,0.9123649459783914
110028,RO,Zona da Mata,2022,55.0,52.0,4171,4689,287,318,Rolim de Moura,2022,2022-01-01,1.0576923076923077,0.8895286841544039,0.9025157232704403
110029,RO,Zona da Mata,2022,5.0,8.0,4171,4689,287,318,Santa Luzia D'Oeste,2022,2022-01-01,0.625,0.8895286841544039,0.9025157232704403
110030,RO,Cone Sul,2022,104.0,110.0,4171,4689,142,169,Vilhena,2022,2022-01-01,0.9454545454545454,0.8895286841544039,0.8402366863905325
110032,RO,Central,2022,40.0,49.0,4171,4689,22178,26876,São Miguel do Guaporé,2022,2022-01-01,0.8163265306122449,0.8895286841544039,0.825197201964578
110033,RO,Madeira-Mamoré,2022,11.0,13.0,4171,4689,613,721,Nova Mamoré,2022,2022-01-01,0.8461538461538461,0.8895286841544039,0.8502080443828016
110034,RO,Central,2022,4.0,12.0,4171,4689,22178,26876,Alvorada D'Oeste,2022,2022-01-01,0.3333333333333333,0.8895286841544039,0.825197201964578
110037,RO,Zona da Mata,2022,10.0,14.0,4171,4689,287,318,Alto Alegre dos Parecis,2022,2022-01-01,0.7142857142857143,0.8895286841544039,0.9025157232704403
110040,RO,Vale do Jamari,2022,10.0,4.0,4171,4689,760,833,Alto Paraíso,2022,2022-01-01,2.5,0.8895286841544039,0.9123649459783914
110045,RO,Vale do Jamari,2022,133.0,143.0,4171,4689,760,833,Buritis,2022,2022-01-01,0.9300699300699301,0.8895286841544039,0.9123649459783914
110050,RO,Zona da Mata,2022,3.0,,4171,4689,287,318,Novo Horizonte do Oeste,2022,2022-01-01,,0.8895286841544039,0.9025157232704403
110060,RO,Vale do Jamari,2022,38.0,37.0,4171,4689,760,833,Cacaulândia,2022,2022-01-01,1.027027027027027,0.8895286841544039,0.9123649459783914
110070,RO,Vale do Jamari,2022,32.0,33.0,4171,4689,760,833,Campo Novo de Rondônia,2022,2022-01-01,0.9696969696969697,0.8895286841544039,0.9123649459783914
110080,RO,Madeira-Mamoré,2022,44.0,44.0,4171,4689,613,721,Candeias do Jamari,2022,2022-01-01,1.0,0.8895286841544039,0.8502080443828016
110090,RO,Zona da Mata,2022,16.0,19.0,4171,4689,287,318,Castanheiras,2022,2022-01-01,0.8421052631578947,0.8895286841544039,0.9025157232704403
110092,RO,Cone Sul,2022,14.0,33.0,4171,4689,142,169,Chupinguaia,2022,2022-01-01,0.42424242424242425,0.8895286841544039,0.8402366863905325
110094,RO,Vale do Jamari,2022,49.0,50.0,4171,4689,760,833,Cujubim,2022,2022-01-01,0.98,0.8895286841544039,0.9123649459783914
110100,RO,Central,2022,,2.0,4171,4689,22178,26876,Governador Jorge Teixeira,2022,2022-01-01,,0.8895286841544039,0.825197201964578
110110,RO,Madeira-Mamoré,2022,2.0,,4171,4689,613,721,Itapuã do Oeste,2022,2022-01-01,,0.8895286841544039,0.8502080443828016
110120,RO,Café,2022,32.0,24.0,4171,4689,1160,1272,Ministro Andreazza,2022,2022-01-01,1.3333333333333333,0.8895286841544039,0.9119496855345912
110130,RO,Central,2022,4.0,7.0,4171,4689,22178,26876,Mirante da Serra,2022,2022-01-01,0.5714285714285714,0.8895286841544039,0.825197201964578
110140,RO,Vale do Jamari,2022,48.0,64.0,4171,4689,760,833,Monte Negro,2022,2022-01-01,0.75,0.8895286841544039,0.9123649459783914
110143,RO,Central,2022,7.0,5.0,4171,4689,22178,26876,Nova União,2022,2022-01-01,1.4,0.8895286841544039,0.825197201964578
110145,RO,Zona da Mata,2022,5.0,3.0,4171,4689,287,318,Parecis,2022,2022-01-01,1.6666666666666667,0.8895286841544039,0.9025157232704403
110147,RO,Café,2022,11.0,6.0,4171,4689,1160,1272,Primavera de Rondônia,2022,2022-01-01,1.8333333333333333,0.8895286841544039,0.9119496855345912
110148,RO,Café,2022,,1.0,4171,4689,1160,1272,São Felipe D'Oeste,2022,2022-01-01,,0.8895286841544039,0.9119496855345912
110149,RO,Vale do Guaporé,2022,53.0,48.0,4171,4689,280,320,São Francisco do Guaporé,2022,2022-01-01,1.1041666666666667,0.8895286841544039,0.875
110150,RO,Vale do Guaporé,2022,224.0,268.0,4171,4689,280,320,Seringueiras,2022,2022-01-01,0.835820895522388,0.8895286841544039,0.875
110155,RO,Central,2022,43.0,36.0,4171,4689,22178,26876,Teixeirópolis,2022,2022-01-01,1.1944444444444444,0.8895286841544039,0.825197201964578
110160,RO,Central,2022,1.0,8.0,4171,4689,22178,26876,Theobroma,2022,2022-01-01,0.125,0.8895286841544039,0.825197201964578
110170,RO,Central,2022,23.0,16.0,4171,4689,22178,26876,Urupá,2022,2022-01-01,1.4375,0.8895286841544039,0.825197201964578
110175,RO,Central,2022,,2.0,4171,4689,22178,26876,Vale do Anari,2022,2022-01-01,,0.8895286841544039,0.825197201964578
110180,RO,Central,2022,25.0,19.0,4171,4689,22178,26876,Vale do Paraíso,2022,2022-01-01,1.3157894736842106,0.8895286841544039,0.825197201964578
120001,AC,Baixo Acre e Purus,2022,2.0,3.0,1800,2014,460,508,Acrelândia,2022,2022-01-01,0.6666666666666666,0.8937437934458788,0.905511811023622
120005,AC,Alto Acre,2022,76.0,60.0,1800,2014,113,90,Assis Brasil,2022,2022-01-01,1.2666666666666666,0.8937437934458788,1.2555555555555555
120010,AC,Alto Acre,2022,13.0,13.0,1800,2014,113,90,Brasiléia,2022,2022-01-01,1.0,0.8937437934458788,1.2555555555555555
120013,AC,Baixo Acre e Purus,2022,3.0,3.0,1800,2014,460,508,Bujari,2022,2022-01-01,1.0,0.8937437934458788,0.905511811023622
120017,AC,Baixo Acre e Purus,2022,11.0,7.0,1800,2014,460,508,Capixaba,2022,2022-01-01,1.5714285714285714,0.8937437934458788,0.905511811023622
120020,AC,Juruá e Tarauacá/Envira,2022,892.0,1030.0,1800,2014,1227,1416,Cruzeiro do Sul,2022,2022-01-01,0.8660194174757282,0.8937437934458788,0.8665254237288136
120025,AC,Alto Acre,2022,10.0,8.0,1800,2014,113,90,Epitaciolândia,2022,2022-01-01,1.25,0.8937437934458788,1.2555555555555555
120030,AC,Juruá e Tarauacá/Envira,2022,98.0,147.0,1800,2014,1227,1416,Feijó,2022,2022-01-01,0.6666666666666666,0.8937437934458788,0.8665254237288136
120032,AC,Baixo Acre e Purus,2022,,2.0,1800,2014,460,508,Jordão,2022,2022-01-01,,0.8937437934458788,0.905511811023622
120033,AC,Juruá e Tarauacá/Envira,2022,65.0,70.0,1800,2014,1227,1416,Mâncio Lima,2022,2022-01-01,0.9285714285714286,0.8937437934458788,0.8665254237288136
120034,AC,Baixo Acre e Purus,2022,4.0,3.0,1800,2014,460,508,Manoel Urbano,2022,2022-01-01,1.3333333333333333,0.8937437934458788,0.905511811023622
120035,AC,Juruá e Tarauacá/Envira,2022,60.0,48.0,1800,2014,1227,1416,Marechal Thaumaturgo,2022,2022-01-01,1.25,0.8937437934458788,0.8665254237288136
120038,AC,Baixo Acre e Purus,2022,7.0,4.0,1800,2014,460,508,Plácido de Castro,2022,2022-01-01,1.75,0.8937437934458788,0.905511811023622
120039,AC,Juruá e Tarauacá/Envira,2022,24.0,19.0,1800,2014,1227,1416,Porto Walter,2022,2022-01-01,1.263157894736842,0.8937437934458788,0.8665254237288136
120040,AC,Baixo Acre e Purus,2022,312.0,297.0,1800,2014,460,508,Rio Branco,2022,2022-01-01,1.0505050505050506,0.8937437934458788,0.905511811023622
120042,AC,Juruá e Tarauacá/Envira,2022,76.0,90.0,1800,2014,1227,1416,Rodrigues Alves,2022,2022-01-01,0.8444444444444444,0.8937437934458788,0.8665254237288136
120043,AC,Baixo Acre e Purus,2022,,2.0,1800,2014,460,508,Santa Rosa do Purus,2022,2022-01-01,,0.8937437934458788,0.905511811023622
120045,AC,Baixo Acre e Purus,2022,14.0,11.0,1800,2014,460,508,Senador Guiomard,2022,2022-01-01,1.2727272727272727,0.8937437934458788,0.905511811023622
120050,AC,Baixo Acre e Purus,2022,102.0,173.0,1800,2014,460,508,Sena Madureira,2022,2022-01-01,0.5895953757225434,0.8937437934458788,0.905511811023622
120060,AC,Juruá e Tarauacá/Envira,2022,12.0,12.0,1800,2014,1227,1416,Tarauacá,2022,2022-01-01,1.0,0.8937437934458788,0.8665254237288136
120070,AC,Alto Acre,2022,14.0,9.0,1800,2014,113,90,Xapuri,2022,2022-01-01,1.5555555555555556,0.8937437934458788,1.2555555555555555
120080,AC,Baixo Acre e Purus,2022,5.0,3.0,1800,2014,460,508,Porto Acre,2022,2022-01-01,1.6666666666666667,0.8937437934458788,0.905511811023622
130002,AM,Triângulo,2022,60.0,52.0,1657,1764,295,317,Alvarães,2022,2022-01-01,1.1538461538461537,0.9393424036281179,0.9305993690851735
130010,AM,Rio Negro e Solimões,2022,,1.0,1657,1764,117,116,Anori,2022,2022-01-01,,0.9393424036281179,1.0086206896551724
130020,AM,Alto Solimões,2022,2.0,2.0,1657,1764,67,61,Atalaia do Norte,2022,2022-01-01,1.0,0.9393424036281179,1.098360655737705
130040,AM,Manaus; Entorno e Alto Rio Negro,2022,4.0,1.0,1657,1764,542,525,Barcelos,2022,2022-01-01,4.0,0.9393424036281179,1.0323809523809524
130050,AM,Baixo Amazonas,2022,1.0,,1657,1764,267,315,Barreirinha,2022,2022-01-01,,0.9393424036281179,0.8476190476190476
130070,AM,Regional Purus,2022,2.0,3.0,1657,1764,116,144,Boca do Acre,2022,2022-01-01,0.6666666666666666,0.9393424036281179,0.8055555555555556
130080,AM,Rio Madeira,2022,5.0,9.0,1657,1764,183,203,Borba,2022,2022-01-01,0.5555555555555556,0.9393424036281179,0.9014778325123153
130100,AM,Regional Juruá,2022,14.0,28.0,1657,1764,310,371,Carauari,2022,2022-01-01,0.5,0.9393424036281179,0.8355795148247979
130110,AM,Manaus; Entorno e Alto Rio Negro,2022,1.0,,1657,1764,542,525,Careiro,2022,2022-01-01,,0.9393424036281179,1.0323809523809524
130120,AM,Rio Negro e Solimões,2022,65.0,76.0,1657,1764,117,116,Coari,2022,2022-01-01,0.8552631578947368,0.9393424036281179,1.0086206896551724
130130,AM,Rio Negro e Solimões,2022,,1.0,1657,1764,117,116,Codajás,2022,2022-01-01,,0.9393424036281179,1.0086206896551724
130140,AM,Regional Juruá,2022,3.0,6.0,1657,1764,310,371,Eirunepé,2022,2022-01-01,0.5,0.9393424036281179,0.8355795148247979
130150,AM,Regional Juruá,2022,130.0,172.0,1657,1764,310,371,Envira,2022,2022-01-01,0.7558139534883721,0.9393424036281179,0.8355795148247979
130160,AM,Alto Solimões,2022,1.0,1.0,1657,1764,67,61,Fonte Boa,2022,2022-01-01,1.0,0.9393424036281179,1.098360655737705
130165,AM,Regional Juruá,2022,88.0,80.0,1657,1764,310,371,Guajará,2022,2022-01-01,1.1,0.9393424036281179,0.8355795148247979
130170,AM,Rio Madeira,2022,87.0,116.0,1657,1764,183,203,Humaitá,2022,2022-01-01,0.75,0.9393424036281179,0.9014778325123153
130180,AM,Regional Juruá,2022,75.0,85.0,1657,1764,310,371,Ipixuna,2022,2022-01-01,0.8823529411764706,0.9393424036281179,0.8355795148247979
130185,AM,Manaus; Entorno e Alto Rio Negro,2022,38.0,42.0,1657,1764,542,525,Iranduba,2022,2022-01-01,0.9047619047619048,0.9393424036281179,1.0323809523809524
130190,AM,Médio Amazonas,2022,7.0,8.0,1657,1764,8,8,Itacoatiara,2022,2022-01-01,0.875,0.9393424036281179,1.0
130210,AM,Triângulo,2022,77.0,103.0,1657,1764,295,317,Japurá,2022,2022-01-01,0.7475728155339806,0.9393424036281179,0.9305993690851735
130220,AM,Triângulo,2022,1.0,,1657,1764,295,317,Juruá,2022,2022-01-01,,0.9393424036281179,0.9305993690851735
130230,AM,Alto Solimões,2022,5.0,6.0,1657,1764,67,61,Jutaí,2022,2022-01-01,0.8333333333333334,0.9393424036281179,1.098360655737705
130240,AM,Regional Purus,2022,24.0,24.0,1657,1764,116,144,Lábrea,2022,2022-01-01,1.0,0.9393424036281179,0.8055555555555556
130250,AM,Rio Negro e Solimões,2022,35.0,26.0,1657,1764,117,116,Manacapuru,2022,2022-01-01,1.3461538461538463,0.9393424036281179,1.0086206896551724
130255,AM,Manaus; Entorno e Alto Rio Negro,2022,,1.0,1657,1764,542,525,Manaquiri,2022,2022-01-01,,0.9393424036281179,1.0323809523809524
130260,AM,Manaus; Entorno e Alto Rio Negro,2022,479.0,463.0,1657,1764,542,525,Manaus,2022,2022-01-01,1.0345572354211663,0.9393424036281179,1.0323809523809524
130270,AM,Rio Madeira,2022,90.0,78.0,1657,1764,183,203,Manicoré,2022,2022-01-01,1.1538461538461537,0.9393424036281179,0.9014778325123153
130280,AM,Triângulo,2022,1.0,3.0,1657,1764,295,317,Maraã,2022,2022-01-01,0.3333333333333333,0.9393424036281179,0.9305993690851735
130290,AM,Baixo Amazonas,2022,2.0,2.0,1657,1764,267,315,Maués,2022,2022-01-01,1.0,0.9393424036281179,0.8476190476190476
130320,AM,Rio Negro e Solimões,2022,17.0,12.0,1657,1764,117,116,Novo Airão,2022,2022-01-01,1.4166666666666667,0.9393424036281179,1.0086206896551724
130330,AM,Rio Madeira,2022,1.0,,1657,1764,183,203,Novo Aripuanã,2022,2022-01-01,,0.9393424036281179,0.9014778325123153
130340,AM,Baixo Amazonas,2022,16.0,17.0,1657,1764,267,315,Parintins,2022,2022-01-01,0.9411764705882353,0.9393424036281179,0.8476190476190476
130350,AM,Regional Purus,2022,,1.0,1657,1764,116,144,Pauini,2022,2022-01-01,,0.9393424036281179,0.8055555555555556
130353,AM,Manaus; Entorno e Alto Rio Negro,2022,9.0,9.0,1657,1764,542,525,Presidente Figueiredo,2022,2022-01-01,1.0,0.9393424036281179,1.0323809523809524
130356,AM,Manaus; Entorno e Alto Rio Negro,2022,10.0,5.0,1657,1764,542,525,Rio Preto da Eva,2022,2022-01-01,2.0,0.9393424036281179,1.0323809523809524
130370,AM,Alto Solimões,2022,1.0,4.0,1657,1764,67,61,Santo Antônio do Içá,2022,2022-01-01,0.25,0.9393424036281179,1.098360655737705
130380,AM,Manaus; Entorno e Alto Rio Negro,2022,1.0,4.0,1657,1764,542,525,São Gabriel da Cachoeira,2022,2022-01-01,0.25,0.9393424036281179,1.0323809523809524
130390,AM,Alto Solimões,2022,6.0,4.0,1657,1764,67,61,São Paulo de Olivença,2022,2022-01-01,1.5,0.9393424036281179,1.098360655737705
130406,AM,Alto Solimões,2022,47.0,43.0,1657,1764,67,61,Tabatinga,2022,2022-01-01,1.0930232558139534,0.9393424036281179,1.098360655737705
130410,AM,Regional Purus,2022,90.0,116.0,1657,1764,116,144,Tapauá,2022,2022-01-01,0.7758620689655172,0.9393424036281179,0.8055555555555556
130420,AM,Triângulo,2022,154.0,157.0,1657,1764,295,317,Tefé,2022,2022-01-01,0.9808917197452229,0.9393424036281179,0.9305993690851735
130423,AM,Alto Solimões,2022,5.0,1.0,1657,1764,67,61,Tonantins,2022,2022-01-01,5.0,0.9393424036281179,1.098360655737705
130426,AM,Triângulo,2022,2.0,2.0,1657,1764,295,317,Uarini,2022,2022-01-01,1.0,0.9393424036281179,0.9305993690851735
130430,AM,Médio Amazonas,2022,1.0,,1657,1764,8,8,Urucará,2022,2022-01-01,,0.9393424036281179,1.0
140002,RR,Centro Norte,2022,5.0,5.0,70,97,790,865,Amajari,2022,2022-01-01,1.0,0.7216494845360825,0.9132947976878613
140005,RR,Centro Norte,2022,,2.0,70,97,790,865,Alto Alegre,2022,2022-01-01,,0.7216494845360825,0.9132947976878613
140010,RR,Centro Norte,2022,35.0,39.0,70,97,790,865,Boa Vista,2022,2022-01-01,0.8974358974358975,0.7216494845360825,0.9132947976878613
140015,RR,Centro Norte,2022,10.0,7.0,70,97,790,865,Bonfim,2022,2022-01-01,1.4285714285714286,0.7216494845360825,0.9132947976878613
140017,RR,Centro Norte,2022,2.0,3.0,70,97,790,865,Cantá,2022,2022-01-01,0.6666666666666666,0.7216494845360825,0.9132947976878613
140020,RR,Sul,2022,1.0,6.0,70,97,3071,3812,Caracaraí,2022,2022-01-01,0.16666666666666666,0.7216494845360825,0.805613850996852
140023,RR,Sul,2022,1.0,3.0,70,97,3071,3812,Caroebe,2022,2022-01-01,0.3333333333333333,0.7216494845360825,0.805613850996852
140028,RR,Sul,2022,2.0,6.0,70,97,3071,3812,Iracema,2022,2022-01-01,0.3333333333333333,0.7216494845360825,0.805613850996852
140030,RR,Centro Norte,2022,,3.0,70,97,790,865,Mucajaí,2022,2022-01-01,,0.7216494845360825,0.9132947976878613
140045,RR,Centro Norte,2022,1.0,2.0,70,97,790,865,Pacaraima,2022,2022-01-01,0.5,0.7216494845360825,0.9132947976878613
140047,RR,Sul,2022,7.0,10.0,70,97,3071,3812,Rorainópolis,2022,2022-01-01,0.7,0.7216494845360825,0.805613850996852
140050,RR,Sul,2022,6.0,10.0,70,97,3071,3812,São João da Baliza,2022,2022-01-01,0.6,0.7216494845360825,0.805613850996852
140060,RR,Sul,2022,,1.0,70,97,3071,3812,São Luiz,2022,2022-01-01,,0.7216494845360825,0.805613850996852
150010,PA,Tocantins,2022,5.0,6.0,3420,3709,84,85,Abaetetuba,2022,2022-01-01,0.8333333333333334,0.922081423564303,0.9882352941176471
150013,PA,Carajás,2022,,1.0,3420,3709,1559,1628,Abel Figueiredo,2022,2022-01-01,,0.922081423564303,0.9576167076167076
150020,PA,Metropolitana II,2022,2.0,2.0,3420,3709,67,60,Acará,2022,2022-01-01,1.0,0.922081423564303,1.1166666666666667
150030,PA,Marajó I,2022,9.0,9.0,3420,3709,9,10,Afuá,2022,2022-01-01,1.0,0.922081423564303,0.9
150034,PA,Araguaia,2022,2.0,6.0,3420,3709,891,994,Água Azul do Norte,2022,2022-01-01,0.3333333333333333,0.922081423564303,0.8963782696177063
150040,PA,Baixo Amazonas,2022,7.0,18.0,3420,3709,267,315,Alenquer,2022,2022-01-01,0.3888888888888889,0.922081423564303,0.8476190476190476
150060,PA,Xingu,2022,34.0,35.0,3420,3709,135,163,Altamira,2022,2022-01-01,0.9714285714285714,0.922081423564303,0.8282208588957055
150070,PA,Marajó II,2022,35.0,39.0,3420,3709,37,42,Anajás,2022,2022-01-01,0.8974358974358975,0.922081423564303,0.8809523809523809
150080,PA,Metropolitana I,2022,16.0,14.0,3420,3709,1382,1661,Ananindeua,2022,2022-01-01,1.1428571428571428,0.922081423564303,0.8320288982540638
150085,PA,Xingu,2022,44.0,59.0,3420,3709,135,163,Anapu,2022,2022-01-01,0.7457627118644068,0.922081423564303,0.8282208588957055
150090,PA,Rio Caetés,2022,,2.0,3420,3709,18,41,Augusto Corrêa,2022,2022-01-01,,0.922081423564303,0.43902439024390244
150095,PA,Metropolitana III,2022,2.0,2.0,3420,3709,72,76,Aurora do Pará,2022,2022-01-01,1.0,0.922081423564303,0.9473684210526315
150120,PA,Tocantins,2022,,3.0,3420,3709,84,85,Baião,2022,2022-01-01,,0.922081423564303,0.9882352941176471
150125,PA,Araguaia,2022,5.0,5.0,3420,3709,891,994,Bannach,2022,2022-01-01,1.0,0.922081423564303,0.8963782696177063
150130,PA,Tocantins,2022,3.0,6.0,3420,3709,84,85,Barcarena,2022,2022-01-01,0.5,0.922081423564303,0.9882352941176471
150140,PA,Metropolitana I,2022,117.0,130.0,3420,3709,1382,1661,Belém,2022,2022-01-01,0.9,0.922081423564303,0.8320288982540638
150145,PA,Baixo Amazonas,2022,5.0,6.0,3420,3709,267,315,Belterra,2022,2022-01-01,0.8333333333333334,0.922081423564303,0.8476190476190476
150150,PA,Metropolitana I,2022,2.0,,3420,3709,1382,1661,Benevides,2022,2022-01-01,,0.922081423564303,0.8320288982540638
150157,PA,Carajás,2022,,2.0,3420,3709,1559,1628,Bom Jesus do Tocantins,2022,2022-01-01,,0.922081423564303,0.9576167076167076
150160,PA,Rio Caetés,2022,,2.0,3420,3709,18,41,Bonito,2022,2022-01-01,,0.922081423564303,0.43902439024390244
150170,PA,Rio Caetés,2022,1.0,4.0,3420,3709,18,41,Bragança,2022,2022-01-01,0.25,0.922081423564303,0.43902439024390244
150172,PA,Xingu,2022,3.0,1.0,3420,3709,135,163,Brasil Novo,2022,2022-01-01,3.0,0.922081423564303,0.8282208588957055
150175,PA,Carajás,2022,2.0,1.0,3420,3709,1559,1628,Brejo Grande do Araguaia,2022,2022-01-01,2.0,0.922081423564303,0.9576167076167076
150178,PA,Lago de Tucuruí,2022,1.0,1.0,3420,3709,108,89,Breu Branco,2022,2022-01-01,1.0,0.922081423564303,1.2134831460674158
150190,PA,Metropolitana II,2022,2.0,1.0,3420,3709,67,60,Bujaru,2022,2022-01-01,2.0,0.922081423564303,1.1166666666666667
150210,PA,Tocantins,2022,50.0,49.0,3420,3709,84,85,Cametá,2022,2022-01-01,1.0204081632653061,0.922081423564303,0.9882352941176471
150215,PA,Carajás,2022,211.0,213.0,3420,3709,1559,1628,Canaã dos Carajás,2022,2022-01-01,0.9906103286384976,0.922081423564303,0.9576167076167076
150220,PA,Rio Caetés,2022,1.0,4.0,3420,3709,18,41,Capanema,2022,2022-01-01,0.25,0.922081423564303,0.43902439024390244
150230,PA,Metropolitana III,2022,1.0,1.0,3420,3709,72,76,Capitão Poço,2022,2022-01-01,1.0,0.922081423564303,0.9473684210526315
150240,PA,Metropolitana III,2022,26.0,24.0,3420,3709,72,76,Castanhal,2022,2022-01-01,1.0833333333333333,0.922081423564303,0.9473684210526315
150260,PA,Metropolitana II,2022,,1.0,3420,3709,67,60,Colares,2022,2022-01-01,,0.922081423564303,1.1166666666666667
150270,PA,Araguaia,2022,349.0,419.0,3420,3709,891,994,Conceição do Araguaia,2022,2022-01-01,0.8329355608591885,0.922081423564303,0.8963782696177063
150276,PA,Araguaia,2022,16.0,13.0,3420,3709,891,994,Cumaru do Norte,2022,2022-01-01,1.2307692307692308,0.922081423564303,0.8963782696177063
150277,PA,Carajás,2022,4.0,1.0,3420,3709,1559,1628,Curionópolis,2022,2022-01-01,4.0,0.922081423564303,0.9576167076167076
150280,PA,Marajó II,2022,1.0,,3420,3709,37,42,Curralinho,2022,2022-01-01,,0.922081423564303,0.8809523809523809
150285,PA,Baixo Amazonas,2022,,1.0,3420,3709,267,315,Curuá,2022,2022-01-01,,0.922081423564303,0.8476190476190476
150290,PA,Metropolitana III,2022,3.0,2.0,3420,3709,72,76,Curuçá,2022,2022-01-01,1.5,0.922081423564303,0.9473684210526315
150293,PA,Carajás,2022,17.0,27.0,3420,3709,1559,1628,Dom Eliseu,2022,2022-01-01,0.6296296296296297,0.922081423564303,0.9576167076167076
150295,PA,Carajás,2022,10.0,9.0,3420,3709,1559,1628,Eldorado do Carajás,2022,2022-01-01,1.1111111111111112,0.922081423564303,0.9576167076167076
150300,PA,Baixo Amazonas,2022,1.0,,3420,3709,267,315,Faro,2022,2022-01-01,,0.922081423564303,0.8476190476190476
150304,PA,Araguaia,2022,41.0,60.0,3420,3709,891,994,Floresta do Araguaia,2022,2022-01-01,0.6833333333333333,0.922081423564303,0.8963782696177063
150307,PA,Metropolitana III,2022,,1.0,3420,3709,72,76,Garrafão do Norte,2022,2022-01-01,,0.922081423564303,0.9473684210526315
150309,PA,Lago de Tucuruí,2022,68.0,54.0,3420,3709,108,89,Goianésia do Pará,2022,2022-01-01,1.2592592592592593,0.922081423564303,1.2134831460674158
150310,PA,Marajó II,2022,,1.0,3420,3709,37,42,Gurupá,2022,2022-01-01,,0.922081423564303,0.8809523809523809
150320,PA,Metropolitana III,2022,2.0,2.0,3420,3709,72,76,Igarapé-Açu,2022,2022-01-01,1.0,0.922081423564303,0.9473684210526315
150330,PA,Tocantins,2022,17.0,17.0,3420,3709,84,85,Igarapé-Miri,2022,2022-01-01,1.0,0.922081423564303,0.9882352941176471
150340,PA,Metropolitana III,2022,1.0,,3420,3709,72,76,Inhangapi,2022,2022-01-01,,0.922081423564303,0.9473684210526315
150345,PA,Metropolitana III,2022,9.0,12.0,3420,3709,72,76,Ipixuna do Pará,2022,2022-01-01,0.75,0.922081423564303,0.9473684210526315
150350,PA,Metropolitana III,2022,,1.0,3420,3709,72,76,Irituia,2022,2022-01-01,,0.922081423564303,0.9473684210526315
150360,PA,Tapajós,2022,16.0,18.0,3420,3709,67,82,Itaituba,2022,2022-01-01,0.8888888888888888,0.922081423564303,0.8170731707317073
