UF,ID_MN_RESI,SEMANA,2022,NU_ANO,SEM_PRI,DATA,MUNICIPIO,REGSAUDE
AC,120001,1,13.109596224436288,2022,202201,2022-01-02,Acrelândia,Baixo Acre e Purus
AC,120001,5,13.109596224436288,2022,202205,2022-01-30,Acrelândia,Baixo Acre e Purus
AC,120001,6,0.0,2022,202206,2022-02-06,Acrelândia,Baixo Acre e Purus
AC,120005,1,175.27302143723878,2022,202201,2022-01-02,Assis Brasil,Alto Acre
AC,120005,2,67.41270055278414,2022,202202,2022-01-09,Assis Brasil,Alto Acre
AC,120005,3,161.79048132668194,2022,202203,2022-01-16,Assis Brasil,Alto Acre
AC,120005,4,40.447620331670485,2022,202204,2022-01-23,Assis Brasil,Alto Acre
AC,120005,5,26.965080221113656,2022,202205,2022-01-30,Assis Brasil,Alto Acre
AC,120005,6,26.965080221113656,2022,202206,2022-02-06,Assis Brasil,Alto Acre
AC,120005,7,94.3777807738978,2022,202207,2022-02-13,Assis Brasil,Alto Acre
AC,120005,8,121.34286099501146,2022,202208,2022-02-20,Assis Brasil,Alto Acre
AC,120005,9,121.34286099501146,2022,202209,2022-02-27,Assis Brasil,Alto Acre
AC,120005,10,121.34286099501146,2022,202210,2022-03-06,Assis Brasil,Alto Acre
AC,120005,11,53.93016044222731,2022,202211,2022-03-13,Assis Brasil,Alto Acre
AC,120005,12,148.3079412161251,2022,202212,2022-03-20,Assis Brasil,Alto Acre
AC,120005,13,53.93016044222731,2022,202213,2022-03-27,Assis Brasil,Alto Acre
AC,120005,14,13.482540110556828,2022,202214,2022-04-03,Assis Brasil,Alto Acre
AC,120005,15,80.89524066334097,2022,202215,2022-04-10,Assis Brasil,Alto Acre
AC,120005,16,107.86032088445462,2022,202216,2022-04-17,Assis Brasil,Alto Acre
AC,120005,17,40.447620331670485,2022,202217,2022-04-24,Assis Brasil,Alto Acre
AC,120005,18,26.965080221113656,2022,202218,2022-05-01,Assis Brasil,Alto Acre
AC,120010,2,7.610929294466855,2022,202202,2022-01-09,Brasiléia,Alto Acre
AC,120010,3,3.805464647233428,2022,202203,2022-01-16,Brasiléia,Alto Acre
AC,120010,4,7.610929294466855,2022,202204,2022-01-23,Brasiléia,Alto Acre
AC,120010,5,3.805464647233428,2022,202205,2022-01-30,Brasiléia,Alto Acre
AC,120010,6,3.805464647233428,2022,202206,2022-02-06,Brasiléia,Alto Acre
AC,120010,7,0.0,2022,202207,2022-02-13,Brasiléia,Alto Acre
AC,120010,8,3.805464647233428,2022,202208,2022-02-20,Brasiléia,Alto Acre
AC,120010,9,3.805464647233428,2022,202209,2022-02-27,Brasiléia,Alto Acre
AC,120010,10,0.0,2022,202210,2022-03-06,Brasiléia,Alto Acre
AC,120010,11,7.610929294466855,2022,202211,2022-03-13,Brasiléia,Alto Acre
AC,120010,14,3.805464647233428,2022,202214,2022-04-03,Brasiléia,Alto Acre
AC,120010,16,3.805464647233428,2022,202216,2022-04-17,Brasiléia,Alto Acre
AC,120010,17,3.805464647233428,2022,202217,2022-04-24,Brasiléia,Alto Acre
AC,120010,18,3.805464647233428,2022,202218,2022-05-01,Brasiléia,Alto Acre
AC,120013,2,9.74089226573154,2022,202202,2022-01-09,Bujari,Baixo Acre e Purus
AC,120013,3,0.0,2022,202203,2022-01-16,Bujari,Baixo Acre e Purus
AC,120013,5,0.0,2022,202205,2022-01-30,Bujari,Baixo Acre e Purus
AC,120013,6,0.0,2022,202206,2022-02-06,Bujari,Baixo Acre e Purus
AC,120013,7,0.0,2022,202207,2022-02-13,Bujari,Baixo Acre e Purus
AC,120013,9,9.74089226573154,2022,202209,2022-02-27,Bujari,Baixo Acre e Purus
AC,120017,3,8.522969402539845,2022,202203,2022-01-16,Capixaba,Baixo Acre e Purus
AC,120017,7,8.522969402539845,2022,202207,2022-02-13,Capixaba,Baixo Acre e Purus
AC,120017,9,8.522969402539845,2022,202209,2022-02-27,Capixaba,Baixo Acre e Purus
AC,120017,10,17.04593880507969,2022,202210,2022-03-06,Capixaba,Baixo Acre e Purus
AC,120017,11,8.522969402539845,2022,202211,2022-03-13,Capixaba,Baixo Acre e Purus
AC,120017,12,8.522969402539845,2022,202212,2022-03-20,Capixaba,Baixo Acre e Purus
AC,120017,15,8.522969402539845,2022,202215,2022-04-10,Capixaba,Baixo Acre e Purus
AC,120017,17,25.568908207619536,2022,202217,2022-04-24,Capixaba,Baixo Acre e Purus
AC,120017,18,8.522969402539845,2022,202218,2022-05-01,Capixaba,Baixo Acre e Purus
AC,120020,1,66.76020639087535,2022,202201,2022-01-02,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,2,76.94396668778855,2022,202202,2022-01-09,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,3,133.5204127817507,2022,202203,2022-01-16,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,4,54.31338825020367,2022,202204,2022-01-23,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,5,58.83950393772065,2022,202205,2022-01-30,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,6,80.33855345342627,2022,202206,2022-02-06,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,7,71.28632207839233,2022,202207,2022-02-13,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,8,42.99809903141124,2022,202208,2022-02-20,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,9,72.41785100027157,2022,202209,2022-02-27,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,10,69.02326423463384,2022,202210,2022-03-06,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,11,50.91880148456595,2022,202211,2022-03-13,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,12,47.52421471892821,2022,202212,2022-03-20,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,13,48.65574364080746,2022,202213,2022-03-27,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,14,28.28822304698108,2022,202214,2022-04-03,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,15,47.52421471892821,2022,202215,2022-04-10,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,16,37.34045442201503,2022,202216,2022-04-17,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,17,29.419751968860325,2022,202217,2022-04-24,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,18,4.526115687516973,2022,202218,2022-05-01,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120020,19,2.2630578437584865,2022,202219,2022-05-08,Cruzeiro do Sul,Juruá e Tarauacá/Envira
AC,120025,2,10.863070990168922,2022,202202,2022-01-09,Epitaciolândia,Alto Acre
AC,120025,4,5.431535495084461,2022,202204,2022-01-23,Epitaciolândia,Alto Acre
AC,120025,5,5.431535495084461,2022,202205,2022-01-30,Epitaciolândia,Alto Acre
AC,120025,6,5.431535495084461,2022,202206,2022-02-06,Epitaciolândia,Alto Acre
AC,120025,7,10.863070990168922,2022,202207,2022-02-13,Epitaciolândia,Alto Acre
AC,120025,10,5.431535495084461,2022,202210,2022-03-06,Epitaciolândia,Alto Acre
AC,120025,12,10.863070990168922,2022,202212,2022-03-20,Epitaciolândia,Alto Acre
AC,120025,14,16.294606485253382,2022,202214,2022-04-03,Epitaciolândia,Alto Acre
AC,120025,17,5.431535495084461,2022,202217,2022-04-24,Epitaciolândia,Alto Acre
AC,120030,1,83.38125359401955,2022,202201,2022-01-02,Feijó,Juruá e Tarauacá/Envira
AC,120030,2,103.50776308223116,2022,202202,2022-01-09,Feijó,Juruá e Tarauacá/Envira
AC,120030,3,71.8803910293272,2022,202203,2022-01-16,Feijó,Juruá e Tarauacá/Envira
AC,120030,4,77.63082231167337,2022,202204,2022-01-23,Feijó,Juruá e Tarauacá/Envira
AC,120030,5,66.12995974698103,2022,202205,2022-01-30,Feijó,Juruá e Tarauacá/Envira
AC,120030,6,100.6325474410581,2022,202206,2022-02-06,Feijó,Juruá e Tarauacá/Envira
AC,120030,7,37.37780333525014,2022,202207,2022-02-13,Feijó,Juruá e Tarauacá/Envira
AC,120030,8,66.12995974698103,2022,202208,2022-02-20,Feijó,Juruá e Tarauacá/Envira
AC,120030,9,60.379528464634845,2022,202209,2022-02-27,Feijó,Juruá e Tarauacá/Envira
AC,120030,10,37.37780333525014,2022,202210,2022-03-06,Feijó,Juruá e Tarauacá/Envira
AC,120030,11,23.001725129384702,2022,202211,2022-03-13,Feijó,Juruá e Tarauacá/Envira
AC,120030,12,11.500862564692351,2022,202212,2022-03-20,Feijó,Juruá e Tarauacá/Envira
AC,120030,15,0.0,2022,202215,2022-04-10,Feijó,Juruá e Tarauacá/Envira
AC,120032,17,12.023566189731875,2022,202217,2022-04-24,Jordão,Baixo Acre e Purus
AC,120032,18,12.023566189731875,2022,202218,2022-05-01,Jordão,Baixo Acre e Purus
AC,120033,1,10.539073615429205,2022,202201,2022-01-02,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,2,10.539073615429205,2022,202202,2022-01-09,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,3,15.808610423143806,2022,202203,2022-01-16,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,4,10.539073615429205,2022,202204,2022-01-23,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,5,42.15629446171682,2022,202205,2022-01-30,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,6,42.15629446171682,2022,202206,2022-02-06,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,7,42.15629446171682,2022,202207,2022-02-13,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,8,26.34768403857301,2022,202208,2022-02-20,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,9,36.88675765400222,2022,202209,2022-02-27,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,10,36.88675765400222,2022,202210,2022-03-06,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,11,36.88675765400222,2022,202211,2022-03-13,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,12,31.61722084628761,2022,202212,2022-03-20,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,13,15.808610423143806,2022,202213,2022-03-27,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,14,10.539073615429205,2022,202214,2022-04-03,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,15,5.269536807714602,2022,202215,2022-04-10,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,16,10.539073615429205,2022,202216,2022-04-17,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,18,0.0,2022,202218,2022-05-01,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120034,1,21.14388413151496,2022,202201,2022-01-02,Manoel Urbano,Baixo Acre e Purus
AC,120034,3,10.57194206575748,2022,202203,2022-01-16,Manoel Urbano,Baixo Acre e Purus
AC,120034,5,10.57194206575748,2022,202205,2022-01-30,Manoel Urbano,Baixo Acre e Purus
AC,120034,6,10.57194206575748,2022,202206,2022-02-06,Manoel Urbano,Baixo Acre e Purus
AC,120034,7,10.57194206575748,2022,202207,2022-02-13,Manoel Urbano,Baixo Acre e Purus
AC,120034,13,10.57194206575748,2022,202213,2022-03-27,Manoel Urbano,Baixo Acre e Purus
AC,120035,1,15.90077913817777,2022,202201,2022-01-02,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,2,15.90077913817777,2022,202202,2022-01-09,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,3,10.600519425451848,2022,202203,2022-01-16,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,4,31.80155827635554,2022,202204,2022-01-23,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,5,15.90077913817777,2022,202205,2022-01-30,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,7,26.501298563629614,2022,202207,2022-02-13,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,8,42.40207770180739,2022,202208,2022-02-20,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,9,26.501298563629614,2022,202209,2022-02-27,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,10,15.90077913817777,2022,202210,2022-03-06,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,11,42.40207770180739,2022,202211,2022-03-13,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,12,42.40207770180739,2022,202212,2022-03-20,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,13,21.201038850903696,2022,202213,2022-03-27,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,14,31.80155827635554,2022,202214,2022-04-03,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,15,42.40207770180739,2022,202215,2022-04-10,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,16,26.501298563629614,2022,202216,2022-04-17,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,17,74.20363597816292,2022,202217,2022-04-24,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,18,47.70233741453331,2022,202218,2022-05-01,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,19,21.201038850903696,2022,202219,2022-05-08,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120038,1,0.0,2022,202201,2022-01-02,Plácido de Castro,Baixo Acre e Purus
AC,120038,2,0.0,2022,202202,2022-01-09,Plácido de Castro,Baixo Acre e Purus
AC,120038,3,0.0,2022,202203,2022-01-16,Plácido de Castro,Baixo Acre e Purus
AC,120038,4,5.060472648145337,2022,202204,2022-01-23,Plácido de Castro,Baixo Acre e Purus
AC,120038,5,5.060472648145337,2022,202205,2022-01-30,Plácido de Castro,Baixo Acre e Purus
AC,120038,8,0.0,2022,202208,2022-02-20,Plácido de Castro,Baixo Acre e Purus
AC,120039,2,16.691704223001167,2022,202202,2022-01-09,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,5,16.691704223001167,2022,202205,2022-01-30,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,8,16.691704223001167,2022,202208,2022-02-20,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,9,25.03755633450175,2022,202209,2022-02-27,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,10,25.03755633450175,2022,202210,2022-03-06,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,11,50.0751126690035,2022,202211,2022-03-13,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,12,25.03755633450175,2022,202212,2022-03-20,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,13,16.691704223001167,2022,202213,2022-03-27,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,14,58.420964780504086,2022,202214,2022-04-03,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,15,58.420964780504086,2022,202215,2022-04-10,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,16,16.691704223001167,2022,202216,2022-04-17,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,17,25.03755633450175,2022,202217,2022-04-24,Porto Walter,Juruá e Tarauacá/Envira
AC,120040,1,0.9820312826065074,2022,202201,2022-01-02,Rio Branco,Baixo Acre e Purus
AC,120040,2,0.9820312826065074,2022,202202,2022-01-09,Rio Branco,Baixo Acre e Purus
AC,120040,3,1.4730469239097612,2022,202203,2022-01-16,Rio Branco,Baixo Acre e Purus
AC,120040,4,1.7185547445613882,2022,202204,2022-01-23,Rio Branco,Baixo Acre e Purus
AC,120040,5,1.2275391032581342,2022,202205,2022-01-30,Rio Branco,Baixo Acre e Purus
AC,120040,6,2.209570385864642,2022,202206,2022-02-06,Rio Branco,Baixo Acre e Purus
AC,120040,7,1.7185547445613882,2022,202207,2022-02-13,Rio Branco,Baixo Acre e Purus
AC,120040,8,2.209570385864642,2022,202208,2022-02-20,Rio Branco,Baixo Acre e Purus
AC,120040,9,3.191601668471149,2022,202209,2022-02-27,Rio Branco,Baixo Acre e Purus
AC,120040,10,2.209570385864642,2022,202210,2022-03-06,Rio Branco,Baixo Acre e Purus
AC,120040,11,1.9640625652130148,2022,202211,2022-03-13,Rio Branco,Baixo Acre e Purus
AC,120040,12,2.209570385864642,2022,202212,2022-03-20,Rio Branco,Baixo Acre e Purus
AC,120040,13,1.7185547445613882,2022,202213,2022-03-27,Rio Branco,Baixo Acre e Purus
AC,120040,14,2.209570385864642,2022,202214,2022-04-03,Rio Branco,Baixo Acre e Purus
AC,120040,15,3.4371094891227765,2022,202215,2022-04-10,Rio Branco,Baixo Acre e Purus
AC,120040,16,2.7005860271678954,2022,202216,2022-04-17,Rio Branco,Baixo Acre e Purus
AC,120040,17,1.9640625652130148,2022,202217,2022-04-24,Rio Branco,Baixo Acre e Purus
AC,120040,18,1.9640625652130148,2022,202218,2022-05-01,Rio Branco,Baixo Acre e Purus
AC,120042,1,89.80454305335446,2022,202201,2022-01-02,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,2,10.565240359218173,2022,202202,2022-01-09,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,3,10.565240359218173,2022,202203,2022-01-16,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,4,63.39144215530904,2022,202204,2022-01-23,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,5,68.67406233491812,2022,202205,2022-01-30,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,6,79.2393026941363,2022,202206,2022-02-06,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,7,52.826201796090864,2022,202207,2022-02-13,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,8,21.130480718436345,2022,202208,2022-02-20,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,9,105.65240359218171,2022,202209,2022-02-27,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,10,52.826201796090864,2022,202210,2022-03-06,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,11,58.10882197569995,2022,202211,2022-03-13,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,12,63.39144215530904,2022,202212,2022-03-20,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,13,15.84786053882726,2022,202213,2022-03-27,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,14,10.565240359218173,2022,202214,2022-04-03,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,15,31.69572107765452,2022,202215,2022-04-10,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,16,21.130480718436345,2022,202216,2022-04-17,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,17,5.282620179609086,2022,202217,2022-04-24,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,18,21.130480718436345,2022,202218,2022-05-01,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120043,3,0.0,2022,202203,2022-01-16,Santa Rosa do Purus,Baixo Acre e Purus
AC,120043,11,0.0,2022,202211,2022-03-13,Santa Rosa do Purus,Baixo Acre e Purus
AC,120045,1,0.0,2022,202201,2022-01-02,Senador Guiomard,Baixo Acre e Purus
AC,120045,2,0.0,2022,202202,2022-01-09,Senador Guiomard,Baixo Acre e Purus
AC,120045,3,0.0,2022,202203,2022-01-16,Senador Guiomard,Baixo Acre e Purus
AC,120045,4,0.0,2022,202204,2022-01-23,Senador Guiomard,Baixo Acre e Purus
AC,120045,6,0.0,2022,202206,2022-02-06,Senador Guiomard,Baixo Acre e Purus
AC,120045,7,0.0,2022,202207,2022-02-13,Senador Guiomard,Baixo Acre e Purus
AC,120045,8,0.0,2022,202208,2022-02-20,Senador Guiomard,Baixo Acre e Purus
AC,120045,9,8.686587908269631,2022,202209,2022-02-27,Senador Guiomard,Baixo Acre e Purus
AC,120045,10,4.343293954134816,2022,202210,2022-03-06,Senador Guiomard,Baixo Acre e Purus
AC,120045,12,0.0,2022,202212,2022-03-20,Senador Guiomard,Baixo Acre e Purus
AC,120045,13,0.0,2022,202213,2022-03-27,Senador Guiomard,Baixo Acre e Purus
AC,120045,16,8.686587908269631,2022,202216,2022-04-17,Senador Guiomard,Baixo Acre e Purus
AC,120050,1,50.16576513697435,2022,202201,2022-01-02,Sena Madureira,Baixo Acre e Purus
AC,120050,2,54.52800558366777,2022,202202,2022-01-09,Sena Madureira,Baixo Acre e Purus
AC,120050,3,50.16576513697435,2022,202203,2022-01-16,Sena Madureira,Baixo Acre e Purus
AC,120050,4,56.70912580701448,2022,202204,2022-01-23,Sena Madureira,Baixo Acre e Purus
AC,120050,5,56.70912580701448,2022,202205,2022-01-30,Sena Madureira,Baixo Acre e Purus
AC,120050,6,63.25248647705462,2022,202206,2022-02-06,Sena Madureira,Baixo Acre e Purus
AC,120050,7,52.34688536032106,2022,202207,2022-02-13,Sena Madureira,Baixo Acre e Purus
AC,120050,8,8.724480893386843,2022,202208,2022-02-20,Sena Madureira,Baixo Acre e Purus
AC,120050,9,19.6300820101204,2022,202209,2022-02-27,Sena Madureira,Baixo Acre e Purus
AC,120050,10,6.5433606700401326,2022,202210,2022-03-06,Sena Madureira,Baixo Acre e Purus
AC,120050,11,15.267841563426977,2022,202211,2022-03-13,Sena Madureira,Baixo Acre e Purus
AC,120050,12,19.6300820101204,2022,202212,2022-03-20,Sena Madureira,Baixo Acre e Purus
AC,120050,13,21.811202233467107,2022,202213,2022-03-27,Sena Madureira,Baixo Acre e Purus
AC,120050,14,21.811202233467107,2022,202214,2022-04-03,Sena Madureira,Baixo Acre e Purus
AC,120050,15,6.5433606700401326,2022,202215,2022-04-10,Sena Madureira,Baixo Acre e Purus
AC,120050,16,21.811202233467107,2022,202216,2022-04-17,Sena Madureira,Baixo Acre e Purus
AC,120050,17,8.724480893386843,2022,202217,2022-04-24,Sena Madureira,Baixo Acre e Purus
AC,120060,1,4.698475344750628,2022,202201,2022-01-02,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,2,7.047713017125943,2022,202202,2022-01-09,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,3,7.047713017125943,2022,202203,2022-01-16,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,4,4.698475344750628,2022,202204,2022-01-23,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,5,0.0,2022,202205,2022-01-30,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,6,2.349237672375314,2022,202206,2022-02-06,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,9,9.396950689501256,2022,202209,2022-02-27,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,10,4.698475344750628,2022,202210,2022-03-06,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,11,2.349237672375314,2022,202211,2022-03-13,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,12,4.698475344750628,2022,202212,2022-03-20,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,13,2.349237672375314,2022,202213,2022-03-27,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,18,0.0,2022,202218,2022-05-01,Tarauacá,Juruá e Tarauacá/Envira
AC,120070,1,20.700719349997414,2022,202201,2022-01-02,Xapuri,Alto Acre
AC,120070,2,10.350359674998709,2022,202202,2022-01-09,Xapuri,Alto Acre
AC,120070,3,10.350359674998709,2022,202203,2022-01-16,Xapuri,Alto Acre
AC,120070,4,5.175179837499353,2022,202204,2022-01-23,Xapuri,Alto Acre
AC,120070,5,5.175179837499353,2022,202205,2022-01-30,Xapuri,Alto Acre
AC,120070,6,5.175179837499353,2022,202206,2022-02-06,Xapuri,Alto Acre
AC,120070,9,20.700719349997414,2022,202209,2022-02-27,Xapuri,Alto Acre
AC,120070,10,5.175179837499353,2022,202210,2022-03-06,Xapuri,Alto Acre
AC,120070,12,5.175179837499353,2022,202212,2022-03-20,Xapuri,Alto Acre
AC,120070,15,5.175179837499353,2022,202215,2022-04-10,Xapuri,Alto Acre
AC,120070,16,5.175179837499353,2022,202216,2022-04-17,Xapuri,Alto Acre
AC,120070,17,5.175179837499353,2022,202217,2022-04-24,Xapuri,Alto Acre
AC,120070,18,10.350359674998709,2022,202218,2022-05-01,Xapuri,Alto Acre
AC,120080,1,10.808473843493298,2022,202201,2022-01-02,Porto Acre,Baixo Acre e Purus
AC,120080,2,0.0,2022,202202,2022-01-09,Porto Acre,Baixo Acre e Purus
AC,120080,3,5.404236921746649,2022,202203,2022-01-16,Porto Acre,Baixo Acre e Purus
AC,120080,8,5.404236921746649,2022,202208,2022-02-20,Porto Acre,Baixo Acre e Purus
AC,120080,9,0.0,2022,202209,2022-02-27,Porto Acre,Baixo Acre e Purus
AC,120080,14,5.404236921746649,2022,202214,2022-04-03,Porto Acre,Baixo Acre e Purus
AC,120080,16,5.404236921746649,2022,202216,2022-04-17,Porto Acre,Baixo Acre e Purus
AL,270020,10,17.098888572242807,2022,202210,2022-03-06,Anadia,5ª Região de Saúde
AL,270020,13,22.79851809632374,2022,202213,2022-03-27,Anadia,5ª Região de Saúde
AL,270020,15,22.79851809632374,2022,202215,2022-04-10,Anadia,5ª Região de Saúde
AL,270020,16,22.79851809632374,2022,202216,2022-04-17,Anadia,5ª Região de Saúde
AL,270030,1,0.4315050464515182,2022,202201,2022-01-02,Arapiraca,7ª Região de Saúde
AL,270030,2,0.4315050464515182,2022,202202,2022-01-09,Arapiraca,7ª Região de Saúde
AL,270030,3,1.2945151393545549,2022,202203,2022-01-16,Arapiraca,7ª Região de Saúde
AL,270030,4,0.4315050464515182,2022,202204,2022-01-23,Arapiraca,7ª Região de Saúde
AL,270030,5,0.0,2022,202205,2022-01-30,Arapiraca,7ª Região de Saúde
AL,270030,7,0.8630100929030365,2022,202207,2022-02-13,Arapiraca,7ª Região de Saúde
AL,270030,8,1.2945151393545549,2022,202208,2022-02-20,Arapiraca,7ª Região de Saúde
AL,270030,9,0.0,2022,202209,2022-02-27,Arapiraca,7ª Região de Saúde
AL,270030,10,0.4315050464515182,2022,202210,2022-03-06,Arapiraca,7ª Região de Saúde
AL,270030,11,0.8630100929030365,2022,202211,2022-03-13,Arapiraca,7ª Região de Saúde
AL,270030,12,0.0,2022,202212,2022-03-20,Arapiraca,7ª Região de Saúde
AL,270030,13,3.0205353251606275,2022,202213,2022-03-27,Arapiraca,7ª Região de Saúde
AL,270030,14,3.0205353251606275,2022,202214,2022-04-03,Arapiraca,7ª Região de Saúde
AL,270030,15,2.5890302787091097,2022,202215,2022-04-10,Arapiraca,7ª Região de Saúde
AL,270030,16,5.609565603869737,2022,202216,2022-04-17,Arapiraca,7ª Região de Saúde
AL,270030,17,7.33558578967581,2022,202217,2022-04-24,Arapiraca,7ª Região de Saúde
AL,270030,18,6.041070650321255,2022,202218,2022-05-01,Arapiraca,7ª Região de Saúde
AL,270030,19,2.157525232257591,2022,202219,2022-05-08,Arapiraca,7ª Região de Saúde
AL,270040,1,0.0,2022,202201,2022-01-02,Atalaia,4ª Região de Saúde
AL,270040,2,2.119317579739324,2022,202202,2022-01-09,Atalaia,4ª Região de Saúde
AL,270040,3,4.238635159478648,2022,202203,2022-01-16,Atalaia,4ª Região de Saúde
AL,270040,4,2.119317579739324,2022,202204,2022-01-23,Atalaia,4ª Região de Saúde
AL,270040,9,0.0,2022,202209,2022-02-27,Atalaia,4ª Região de Saúde
AL,270040,11,6.357952739217971,2022,202211,2022-03-13,Atalaia,4ª Região de Saúde
AL,270040,12,12.715905478435944,2022,202212,2022-03-20,Atalaia,4ª Região de Saúde
AL,270040,13,27.551128536611213,2022,202213,2022-03-27,Atalaia,4ª Região de Saúde
AL,270040,14,44.5056691745258,2022,202214,2022-04-03,Atalaia,4ª Região de Saúde
AL,270040,15,44.5056691745258,2022,202215,2022-04-10,Atalaia,4ª Região de Saúde
