ID_MN_RESI,UF,REGSAUDE,NU_ANO,MASCULINO_MUN,FEMININO_MUN,MASCULINO_UF,FEMININO_UF,MASCULINO_RS,FEMININO_RS,MUNICIPIO,ANO,DATA,RAZAO_MUN,RAZAO_UF,RAZAO_RS
120020,AC,Juruá e Tarauacá/Envira,2021,452.0,560.0,6509.0,7704.0,2442.0,3176.0,Cruzeiro do Sul,2021,2021-01-01,0.8071428571428572,0.8448857736240913,0.7688916876574308
120025,AC,Alto Acre,2021,128.0,122.0,6509.0,7704.0,856.0,985.0,Epitaciolândia,2021,2021-01-01,1.0491803278688525,0.8448857736240913,0.8690355329949239
120030,AC,Juruá e Tarauacá/Envira,2021,157.0,227.0,6509.0,7704.0,2442.0,3176.0,Feijó,2021,2021-01-01,0.6916299559471366,0.8448857736240913,0.7688916876574308
120032,AC,Baixo Acre e Purus,2021,1.0,1.0,6509.0,7704.0,3211.0,3543.0,Jordão,2021,2021-01-01,1.0,0.8448857736240913,0.9062941010443127
120033,AC,Juruá e Tarauacá/Envira,2021,80.0,164.0,6509.0,7704.0,2442.0,3176.0,Mâncio Lima,2021,2021-01-01,0.4878048780487805,0.8448857736240913,0.7688916876574308
120034,AC,Baixo Acre e Purus,2021,96.0,132.0,6509.0,7704.0,3211.0,3543.0,Manoel Urbano,2021,2021-01-01,0.7272727272727273,0.8448857736240913,0.9062941010443127
120035,AC,Juruá e Tarauacá/Envira,2021,263.0,313.0,6509.0,7704.0,2442.0,3176.0,Marechal Thaumaturgo,2021,2021-01-01,0.8402555910543131,0.8448857736240913,0.7688916876574308
120038,AC,Baixo Acre e Purus,2021,16.0,27.0,6509.0,7704.0,3211.0,3543.0,Plácido de Castro,2021,2021-01-01,0.5925925925925926,0.8448857736240913,0.9062941010443127
120039,AC,Juruá e Tarauacá/Envira,2021,6.0,6.0,6509.0,7704.0,2442.0,3176.0,Porto Walter,2021,2021-01-01,1.0,0.8448857736240913,0.7688916876574308
120040,AC,Baixo Acre e Purus,2021,2577.0,2742.0,6509.0,7704.0,3211.0,3543.0,Rio Branco,2021,2021-01-01,0.9398249452954048,0.8448857736240913,0.9062941010443127
120042,AC,Juruá e Tarauacá/Envira,2021,248.0,209.0,6509.0,7704.0,2442.0,3176.0,Rodrigues Alves,2021,2021-01-01,1.186602870813397,0.8448857736240913,0.7688916876574308
120043,AC,Baixo Acre e Purus,2021,1.0,,6509.0,7704.0,3211.0,3543.0,Santa Rosa do Purus,2021,2021-01-01,,0.8448857736240913,0.9062941010443127
120045,AC,Baixo Acre e Purus,2021,14.0,17.0,6509.0,7704.0,3211.0,3543.0,Senador Guiomard,2021,2021-01-01,0.8235294117647058,0.8448857736240913,0.9062941010443127
120050,AC,Baixo Acre e Purus,2021,264.0,304.0,6509.0,7704.0,3211.0,3543.0,Sena Madureira,2021,2021-01-01,0.868421052631579,0.8448857736240913,0.9062941010443127
120060,AC,Juruá e Tarauacá/Envira,2021,1236.0,1697.0,6509.0,7704.0,2442.0,3176.0,Tarauacá,2021,2021-01-01,0.7283441367118444,0.8448857736240913,0.7688916876574308
120060,AC,Juruá e Tarauacá/Envira,2022,2.0,1.0,2.0,1.0,2.0,1.0,Tarauacá,2022,2022-01-01,2.0,2.0,2.0
120070,AC,Alto Acre,2021,401.0,474.0,6509.0,7704.0,856.0,985.0,Xapuri,2021,2021-01-01,0.8459915611814346,0.8448857736240913,0.8690355329949239
120080,AC,Baixo Acre e Purus,2021,69.0,109.0,6509.0,7704.0,3211.0,3543.0,Porto Acre,2021,2021-01-01,0.6330275229357798,0.8448857736240913,0.9062941010443127
130002,AM,Triângulo,2021,10.0,13.0,4124.0,4292.0,133.0,159.0,Alvarães,2021,2021-01-01,0.7692307692307693,0.9608574091332712,0.8364779874213837
130006,AM,Alto Solimões,2021,,3.0,4124.0,4292.0,363.0,374.0,Amaturá,2021,2021-01-01,,0.9608574091332712,0.9705882352941176
130010,AM,Rio Negro e Solimões,2021,2.0,2.0,4124.0,4292.0,158.0,165.0,Anori,2021,2021-01-01,1.0,0.9608574091332712,0.9575757575757575
130014,AM,Rio Madeira,2021,1.0,,4124.0,4292.0,331.0,394.0,Apuí,2021,2021-01-01,,0.9608574091332712,0.8401015228426396
